fecha;humedad_rela;temp_min;temp_max;temp_ambiente;evaporacion;precipitacion;viento_km
3/4/2016;84.00;33.80;23.80;28.20;4.50;0.00;18.3
4/4/2016;82.00;32.20;24.00;28.50;4.00;0.50;18.6
5/4/2016;83.00;33.60;23.40;28.10;4.60;0.00;16.8
6/4/2016;87.00;29.40;23.80;26.80;1.50;1.30;11.9
7/4/2016;86.00;32.00;23.00;27.20;4.60;1.00;17.5
8/4/2016;91.00;30.00;23.00;25.90;0.30;9.30;12.8
9/4/2016;89.00;29.40;23.20;26.40;1.00;8.00;17.7
10/4/2016;91.00;29.00;23.00;26.00;0.00;53.70;10.8
11/4/2016;91.00;27.80;22.40;25.40;1.60;2.60;13
12/4/2016;85.00;31.80;22.60;26.80;0.80;25.70;13.3
13/4/2016;81.00;31.30;23.00;27.60;3.60;0.00;18.8
14/4/2016;87.00;29.30;22.20;26.30;2.80;0.00;13
15/4/2016;83.00;30.80;21.60;26.40;2.20;0.00;9.4
16/4/2016;78.00;32.60;23.00;27.70;3.80;2.40;19.3
17/4/2016;79.00;33.40;22.40;28.00;0.00;0.20;17.8
18/4/2016;82.00;32.40;22.80;27.60;3.80;0.00;15.7
19/4/2016;74.00;34.80;22.00;29.00;5.10;0.00;17
20/4/2016;75.00;32.80;22.20;28.60;4.60;0.00;12.2
21/4/2016;80.00;33.00;22.80;27.60;3.50;0.30;11.1
22/4/2016;79.00;31.80;23.40;27.80;2.90;0.40;18.1
23/4/2016;81.00;32.20;22.60;27.50;2.80;1.30;15.2
24/4/2016;84.00;31.80;22.80;27.40;1.60;10.70;12.5
25/4/2016;81.00;34.20;23.20;28.50;0.10;5.10;18.8
26/4/2016;84.00;31.60;22.60;26.80;1.20;32.30;17.2
27/4/2016;78.00;32.80;23.00;28.20;4.30;4.10;18.3
28/4/2016;83.00;30.00;22.60;26.90;2.70;0.20;14.3
29/4/2016;84.00;32.00;23.20;27.20;3.10;0.80;20.5
30/4/2016;88.00;28.20;22.20;26.00;2.50;0.20;6.2
1/5/2016;84.00;28.60;22.00;25.80;1.70;0.00;11.9
2/5/2016;81.00;34.30;21.20;27.40;4.60;0.30;17.8
3/5/2016;80.00;33.60;22.20;27.70;4.10;0.00;14
4/5/2016;78.00;34.40;22.60;28.10;5.50;0.40;21.2
5/5/2016;80.00;31.40;23.00;26.90;3.00;0.40;18.6
6/5/2016;79.00;33.40;21.40;27.00;5.50;0.00;20.4
7/5/2016;78.00;32.00;22.20;27.10;3.30;0.00;16.5
8/5/2016;76.00;33.00;21.40;27.10;5.80;0.00;19.5
9/5/2016;80.00;31.40;22.80;27.40;4.60;0.00;11.3
10/5/2016;80.00;31.80;22.00;27.20;3.50;4.10;17.9
11/5/2016;79.00;33.20;21.60;27.40;5.80;0.00;22.7
12/5/2016;77.00;32.80;22.20;27.80;2.90;1.10;18.5
13/5/2016;87.00;29.40;22.80;26.50;1.50;4.40;14.8
14/5/2016;81.00;31.20;21.60;27.20;3.80;0.20;19.1
15/5/2016;80.00;34.20;23.20;28.40;4.60;0.50;25.2
16/5/2016;84.00;30.20;22.80;26.60;1.90;0.40;17.3
17/5/2016;78.00;32.40;22.40;27.30;4.90;0.00;21.2
18/5/2016;82.00;32.00;22.60;27.10;3.30;0.00;12.9
19/5/2016;79.00;32.20;21.80;27.40;4.40;0.00;20.6
20/5/2016;77.00;33.00;23.20;28.20;3.50;0.00;22.6
21/5/2016;87.00;32.40;22.20;25.40;1.70;0.00;21.3
22/5/2016;76.00;35.80;21.80;28.10;6.30;0.00;25
23/5/2016;77.00;31.80;24.00;27.00;3.90;0.00;15.4
24/5/2016;76.00;34.20;22.00;27.30;5.00;0.00;20.5
25/5/2016;77.00;34.60;23.20;27.80;6.50;0.00;26.5
26/5/2016;78.00;33.00;22.40;27.10;5.40;0.00;23.3
27/5/2016;74.00;33.40;23.00;27.80;4.70;0.00;22.6
28/5/2016;72.00;33.60;23.60;27.80;4.40;0.00;19.1
29/5/2016;78.00;33.40;22.20;27.00;5.80;0.00;17.9
30/5/2016;75.00;33.20;22.80;27.50;4.00;0.00;19.2
31/5/2016;76.00;32.20;21.80;26.90;4.90;0.00;20.3
1/6/2016;70.00;30.80;21.60;26.10;4.30;0.00;22.6
2/6/2016;79.00;29.80;23.00;26.30;3.80;0.00;20
3/6/2016;79.00;31.40;23.00;27.20;3.60;0.00;19.8
4/6/2016;81.00;30.00;23.80;26.20;4.20;0.00;15
5/6/2016;81.00;29.00;24.00;25.90;2.00;0.00;19.6
6/6/2016;89.00;27.60;22.80;24.50;1.70;0.00;15.1
7/6/2016;81.00;31.60;20.80;25.90;4.00;0.00;16.1
8/6/2016;81.00;30.40;21.60;26.10;2.90;0.00;17.8
9/6/2016;79.00;33.00;20.00;26.40;5.50;0.00;27.8
10/6/2016;81.00;29.60;21.80;26.00;3.40;0.00;17.8
11/6/2016;73.00;34.40;22.20;27.70;5.20;0.00;17.2
12/6/2016;81.00;34.20;22.40;27.00;4.00;3.80;24.7
13/6/2016;80.00;32.60;22.00;26.90;3.10;1.30;19
14/6/2016;81.00;32.40;23.20;26.60;5.90;0.00;20.3
15/6/2016;78.00;32.40;20.60;26.40;5.10;0.00;16.4
16/6/2016;82.00;31.40;20.00;25.70;4.00;0.00;19
17/6/2016;77.00;32.00;23.00;26.90;6.20;0.00;21.7
18/6/2016;75.00;32.20;23.00;27.10;4.10;0.00;17
19/6/2016;73.00;33.40;23.00;27.50;5.90;0.00;26.2
20/6/2016;78.00;33.60;21.40;26.60;4.40;0.60;16.6
21/6/2016;79.00;31.60;21.60;26.40;3.70;0.00;13.7
22/6/2016;80.00;31.80;21.80;26.40;3.50;0.00;19.8
23/6/2016;79.00;29.60;22.40;25.70;2.40;0.00;18.1
24/6/2016;77.00;33.00;23.00;27.00;4.50;0.00;20.5
25/6/2016;76.00;34.20;21.60;26.80;5.70;0.00;31.6
26/6/2016;81.00;28.80;23.60;25.60;2.50;0.00;14.2
27/6/2016;82.00;30.60;23.20;26.00;1.70;1.10;17.9
28/6/2016;79.00;31.40;23.20;26.70;3.60;0.00;17.1
29/6/2016;80.00;31.40;23.20;26.80;3.00;0.00;16.5
30/6/2016;80.00;32.40;21.60;26.70;4.60;0.00;22.1
1/7/2016;84.00;28.20;21.00;24.90;2.50;0.00;15.8
2/7/2016;79.00;30.00;22.20;25.40;3.00;0.00;14.9
3/7/2016;78.00;32.60;21.00;26.80;5.10;0.00;19
4/7/2016;78.00;31.40;23.60;27.00;3.50;0.00;22
5/7/2016;79.00;31.00;22.60;26.80;3.70;0.00;22.3
6/7/2016;84.00;27.90;23.20;25.40;2.40;0.00;22.7
7/7/2016;89.00;26.90;22.80;24.50;0.70;0.00;10.7
8/7/2016;82.00;30.20;21.60;26.20;4.00;0.00;19.3
9/7/2016;81.00;28.80;23.40;26.00;2.40;0.00;18
10/7/2016;86.00;27.20;23.20;24.90;1.00;0.00;10.5
11/7/2016;81.00;31.00;20.60;26.20;4.10;0.00;24
12/7/2016;84.00;27.60;23.00;25.10;2.20;0.00;21
13/7/2016;83.00;29.40;22.20;25.40;3.90;0.00;22.1
14/7/2016;80.00;31.20;21.60;26.10;3.60;0.00;24.5
15/7/2016;83.00;28.80;22.60;24.80;2.90;0.00;18.2
16/7/2016;81.00;27.60;22.40;25.00;2.40;0.00;15.8
17/7/2016;78.00;32.20;20.00;25.80;4.40;0.00;22.5
18/7/2016;83.00;32.40;21.40;26.00;4.80;0.00;27.2
19/7/2016;79.00;29.00;22.40;25.00;2.50;0.00;13.3
20/7/2016;83.00;30.20;21.80;25.40;2.90;0.00;14
21/7/2016;80.00;32.80;21.60;25.60;4.90;0.00;21.3
22/7/2016;79.00;30.60;22.60;25.60;3.20;0.00;17.8
23/7/2016;82.00;33.40;20.60;24.60;4.90;0.20;25.5
24/7/2016;85.00;26.60;21.60;23.50;1.50;0.00;17.3
25/7/2016;78.00;33.40;21.60;26.80;6.10;0.00;29.2
26/7/2016;79.00;29.60;21.20;25.10;3.60;0.00;19.9
27/7/2016;79.00;31.20;21.60;25.20;4.60;0.00;20.1
28/7/2016;83.00;27.40;22.00;24.30;2.50;0.00;16.6
29/7/2016;83.00;28.60;21.00;24.20;3.40;0.00;23.2
30/7/2016;78.00;33.00;21.40;25.40;5.20;0.00;26.4
31/7/2016;78.00;30.00;23.00;25.60;3.80;0.00;18.9
1/8/2016;82.00;28.80;21.20;24.60;2.40;0.00;12.6
2/8/2016;80.00;32.20;20.70;25.20;4.80;0.00;21.5
3/8/2016;80.00;29.60;22.20;24.90;3.50;0.00;21.8
4/8/2016;83.00;29.60;22.20;24.60;2.90;0.00;18.1
5/8/2016;80.00;32.20;20.60;25.00;5.10;0.00;19.3
6/8/2016;80.00;28.80;19.40;24.80;2.90;0.00;25
7/8/2016;81.00;29.80;18.80;24.30;3.70;0.00;17.4
8/8/2016;78.00;34.20;20.00;26.00;6.10;0.00;26.5
9/8/2016;82.00;29.80;23.00;25.00;3.00;0.00;16
10/8/2016;78.00;33.80;21.00;25.70;6.30;0.00;34
11/8/2016;78.00;30.00;22.20;25.00;3.80;0.00;19.9
12/8/2016;82.00;30.00;22.60;24.60;3.50;0.00;20.6
13/8/2016;80.00;29.80;21.60;25.50;3.00;0.00;13.7
14/8/2016;77.00;32.80;19.20;26.00;7.00;0.00;34.2
15/8/2016;74.00;32.80;21.40;25.80;6.30;0.00;33.3
16/8/2016;79.00;29.90;22.00;25.10;4.00;0.00;21.2
17/8/2016;78.00;30.40;22.60;26.10;4.30;0.00;18.8
18/8/2016;78.00;33.60;21.00;26.30;6.40;0.00;28.5
19/8/2016;79.00;32.80;20.40;25.40;6.70;0.80;38.2
20/8/2016;80.00;28.80;20.60;24.00;3.40;0.00;24
21/8/2016;80.00;27.80;21.20;24.20;3.50;0.00;20.9
22/8/2016;83.00;31.80;20.60;24.90;4.80;0.00;22.1
23/8/2016;77.00;31.80;22.60;26.10;5.20;0.00;23.3
24/8/2016;75.00;32.80;23.00;26.80;4.90;0.00;23.2
25/8/2016;79.00;32.60;20.80;26.30;6.90;0.00;33.5
26/8/2016;74.00;32.40;21.40;25.20;4.40;0.00;25.5
27/8/2016;80.00;29.00;21.40;24.70;3.20;0.00;20.1
28/8/2016;77.00;30.00;22.00;25.80;2.80;0.00;12.6
29/8/2016;79.00;32.00;20.70;25.40;5.50;0.00;36.6
30/8/2016;80.00;28.20;21.60;24.40;4.30;0.00;30
31/8/2016;78.00;31.80;21.40;25.40;2.80;0.00;16.2
1/9/2016;81.00;32.00;20.80;25.70;5.60;0.00;26.8
2/9/2016;79.00;28.80;22.60;25.10;2.40;2.30;21.8
3/9/2016;85.00;28.60;21.80;24.60;1.10;1.50;14.6
4/9/2016;75.00;32.80;22.60;26.40;5.10;0.00;19.6
5/9/2016;79.00;32.60;20.40;25.40;4.30;1.50;28.1
6/9/2016;86.00;28.80;21.80;24.30;3.00;0.00;21.9
7/9/2016;83.00;28.00;22.20;24.30;1.80;0.70;14.9
8/9/2016;80.00;31.80;22.10;25.40;3.40;0.00;23
9/9/2016;80.00;27.80;22.40;24.70;2.70;0.00;22.6
10/9/2016;78.00;33.40;22.20;25.90;5.20;0.00;29.9
11/9/2016;78.00;29.60;21.80;24.80;3.80;0.00;25.7
12/9/2016;86.00;25.60;21.80;23.00;1.10;0.00;18.7
13/9/2016;78.00;30.00;21.60;25.90;3.40;0.00;13.8
14/9/2016;82.00;29.10;22.20;25.30;2.70;0.00;18.1
15/9/2016;76.00;29.60;21.80;25.20;4.20;0.00;28.8
16/9/2016;79.00;29.00;21.00;24.90;3.30;0.00;17.8
17/9/2016;80.00;30.40;21.80;25.50;2.80;0.00;20.2
18/9/2016;76.00;33.20;22.80;26.60;5.20;0.40;25.9
19/9/2016;85.00;29.80;22.10;25.00;1.50;7.60;15
20/9/2016;87.00;28.00;21.80;24.30;1.80;0.10;12.5
21/9/2016;80.00;29.80;22.70;25.80;3.20;0.00;15.4
22/9/2016;79.00;34.00;22.40;26.20;5.20;0.00;28.2
23/9/2016;78.00;32.80;22.80;26.10;4.90;0.00;24.5
24/9/2016;78.00;28.40;22.20;25.20;2.50;0.00;14.4
25/9/2016;78.00;33.20;22.80;26.00;5.50;0.00;27.1
26/9/2016;80.00;29.20;22.90;25.20;3.20;0.00;24.7
27/9/2016;81.00;29.80;22.60;25.20;3.00;0.00;17.2
28/9/2016;76.00;32.20;22.20;26.40;4.40;0.00;20.8
29/9/2016;77.00;32.00;22.60;26.40;5.50;0.00;27.4
30/9/2016;77.00;32.80;22.20;25.80;5.20;0.00;26.6
1/10/2016;79.00;27.60;22.40;24.50;3.20;0.00;20.2
2/10/2016;75.00;32.80;21.80;26.30;7.00;0.00;30.9
3/10/2016;80.00;29.60;21.60;25.00;3.90;0.00;25.4
4/10/2016;82.00;28.00;21.60;24.60;2.50;0.00;19.7
5/10/2016;80.00;28.20;21.80;25.00;2.20;0.00;12.7
6/10/2016;81.00;30.00;21.40;24.80;3.00;0.00;15.5
7/10/2016;84.00;27.60;19.80;23.30;2.40;0.00;18.2
8/10/2016;70.00;33.60;20.20;26.40;6.70;0.00;29
9/10/2016;75.00;31.60;22.20;26.20;3.40;0.00;16.2
10/10/2016;78.00;32.00;22.00;26.10;4.80;0.00;19.1
11/10/2016;75.00;33.00;21.40;26.20;6.00;0.00;26.3
12/10/2016;73.00;33.60;21.20;25.80;5.20;0.00;23.3
13/10/2016;82.00;25.40;21.60;23.30;1.70;0.00;17.6
14/10/2016;74.00;33.20;21.40;26.40;3.80;0.00;17.1
15/10/2016;79.00;33.40;21.00;26.40;4.30;0.00;22.5
16/10/2016;74.00;28.60;21.80;24.90;4.40;0.00;14.1
17/10/2016;81.00;31.60;19.00;24.60;5.10;0.00;26.7
18/10/2016;81.00;27.20;21.00;23.80;3.10;0.00;21
19/10/2016;84.00;25.60;20.80;23.20;2.20;0.00;18.7
20/10/2016;75.00;33.20;21.00;25.70;6.10;0.00;35
21/10/2016;73.00;32.20;21.20;25.60;5.50;0.00;28.3
22/10/2016;73.00;32.40;21.20;25.50;6.00;0.00;29.1
23/10/2016;79.00;31.80;20.00;25.00;4.70;0.00;26.1
24/10/2016;79.00;27.80;21.80;24.30;2.50;0.00;18.2
25/10/2016;79.00;28.80;18.40;23.90;3.90;0.00;20.8
26/10/2016;75.00;33.60;21.20;25.60;6.00;0.00;35.5
27/10/2016;77.00;28.00;21.60;24.50;3.50;0.00;20.3
28/10/2016;78.00;30.00;19.00;24.70;3.20;0.00;17.5
29/10/2016;78.00;29.20;21.00;24.00;3.70;0.00;25.1
30/10/2016;79.00;27.80;20.00;23.90;2.80;0.00;19.4
31/10/2016;79.00;27.40;21.00;23.60;3.10;0.00;19.3
1/11/2016;74.00;33.40;20.60;24.90;5.40;0.00;24
2/11/2016;76.00;27.60;21.20;24.20;2.80;0.00;17.2
3/11/2016;77.00;28.60;18.80;24.60;3.30;0.00;16.1
4/11/2016;78.00;30.20;18.00;24.00;3.50;0.00;15.2
5/11/2016;74.00;29.80;18.20;25.30;3.20;0.00;16.2
6/11/2016;78.00;32.80;18.00;25.30;5.90;0.00;32
7/11/2016;74.00;32.80;21.60;25.90;5.10;0.00;20.9
8/11/2016;78.00;34.20;19.80;26.10;5.50;0.00;30.4
9/11/2016;75.00;31.40;21.80;26.10;4.40;0.00;19
10/11/2016;82.00;26.20;19.60;23.80;0.80;0.20;8.8
11/11/2016;76.00;33.00;21.20;26.30;5.00;0.00;27
12/11/2016;77.00;30.00;22.40;25.60;3.50;0.00;23.2
13/11/2016;80.00;32.00;20.40;25.40;4.10;0.00;17.5
14/11/2016;75.00;30.00;20.80;25.30;4.50;0.00;23.3
15/11/2016;76.00;32.20;20.20;25.90;5.20;0.00;26
16/11/2016;74.00;33.20;21.00;26.00;6.20;0.00;35.8
17/11/2016;79.00;29.00;21.00;24.00;3.90;0.00;30.8
18/11/2016;79.00;28.80;21.20;23.90;3.80;0.00;30.4
19/11/2016;78.00;26.80;21.60;23.70;2.50;0.00;20.8
20/11/2016;73.00;34.20;19.80;25.60;6.60;0.00;27.2
21/11/2016;75.00;33.20;21.40;25.90;6.60;0.00;33
22/11/2016;72.00;31.40;21.80;25.40;5.90;0.00;27.5
23/11/2016;73.00;31.00;16.80;24.60;5.70;0.00;26
24/11/2016;75.00;31.60;19.20;25.30;4.20;0.00;27.2
25/11/2016;75.00;33.40;18.00;25.50;5.60;0.00;28
26/11/2016;74.00;32.80;20.00;25.40;6.20;0.00;32.1
27/11/2016;75.00;32.20;17.60;24.70;5.40;0.00;26.7
28/11/2016;72.00;32.00;18.40;24.80;5.50;0.00;31
29/11/2016;76.00;30.00;20.60;24.50;4.60;0.00;29.1
30/11/2016;78.00;27.40;22.40;25.00;2.20;0.00;14.3
1/12/2016;78.00;31.80;20.80;25.90;3.90;0.00;21
2/12/2016;75.00;32.20;20.00;26.10;4.20;0.00;18.5
3/12/2016;73.00;33.20;21.80;26.60;5.60;0.00;22.2
4/12/2016;73.00;33.80;21.20;26.50;6.80;0.00;41.7
5/12/2016;79.00;26.60;22.20;24.10;2.10;0.00;18
6/12/2016;75.00;32.60;20.80;26.70;5.70;0.00;31.1
7/12/2016;84.00;26.80;23.60;24.90;1.10;0.00;16.4
8/12/2016;78.00;32.20;22.40;26.00;3.40;0.00;14.4
9/12/2016;77.00;30.40;22.60;26.60;1.90;0.00;15.8
10/12/2016;73.00;32.00;22.00;26.50;3.40;0.00;14
11/12/2016;74.00;33.80;21.40;27.00;6.70;0.00;27.2
12/12/2016;78.00;28.20;21.80;25.20;3.00;0.00;18.9
13/12/2016;82.00;27.60;21.00;24.90;2.30;0.00;16.6
14/12/2016;77.00;31.00;21.60;26.20;4.30;0.00;22.4
15/12/2016;85.00;28.00;22.20;25.00;2.00;0.00;15.7
16/12/2016;78.00;30.40;21.60;25.80;2.30;0.00;13.2
17/12/2016;78.00;30.40;21.40;26.00;3.30;0.00;17.7
18/12/2016;75.00;32.60;20.80;26.70;4.20;0.00;21.4
19/12/2016;77.00;32.60;20.80;26.30;2.70;0.80;24.6
20/12/2016;77.00;31.60;21.20;26.20;4.50;0.00;21.5
21/12/2016;75.00;32.40;22.40;27.30;3.30;0.90;19.7
22/12/2016;80.00;28.20;21.60;25.50;2.00;0.00;12.6
23/12/2016;73.00;34.40;19.80;27.30;6.30;0.00;24
24/12/2016;74.00;31.60;20.20;26.20;3.10;0.30;21
25/12/2016;74.00;34.60;22.20;27.30;6.80;0.30;27.7
26/12/2016;71.00;33.40;22.40;27.20;6.60;0.00;30.2
27/12/2016;77.00;28.80;22.60;25.60;2.90;0.00;17.5
28/12/2016;74.00;35.60;20.60;27.40;4.70;0.00;20.4
29/12/2016;72.00;34.40;23.20;28.40;5.30;0.00;22.9
30/12/2016;81.00;29.60;23.60;26.10;1.50;2.10;14.1
31/12/2016;79.00;31.20;22.00;26.80;2.40;0.60;15.1
1/1/2017;80.00;32.80;23.00;26.80;3.60;3.80;18
2/1/2017;82.00;33.20;23.20;26.60;3.60;0.00;15.8
3/1/2017;74.00;36.40;23.60;28.40;6.20;0.50;25.5
4/1/2017;83.00;30.60;23.20;26.50;2.50;0.00;16.9
5/1/2017;82.00;30.00;23.00;26.30;2.20;0.00;13.8
6/1/2017;78.00;30.00;22.80;27.10;1.80;0.00;14
7/1/2017;86.00;29.20;23.00;25.80;2.10;0.40;11.7
8/1/2017;86.00;30.20;23.40;26.00;0.30;5.70;13.2
9/1/2017;89.00;29.40;22.40;24.80;0.70;10.20;13.5
10/1/2017;93.00;27.20;22.00;24.40;1.00;2.30;9
11/1/2017;76.00;31.80;22.20;27.10;2.60;0.90;19
12/1/2017;80.00;31.00;23.20;26.80;2.40;0.00;11.3
13/1/2017;80.00;31.00;21.80;26.70;2.10;1.00;17
14/1/2017;82.00;32.20;22.80;26.70;3.60;0.60;17.6
15/1/2017;74.00;32.80;21.80;27.80;2.80;1.70;20.5
16/1/2017;74.00;34.00;21.40;27.60;5.00;0.00;22.7
17/1/2017;74.00;33.40;22.40;27.80;3.60;42.40;27
18/1/2017;85.00;32.00;22.20;26.00;3.20;7.10;17.2
19/1/2017;79.00;32.20;22.60;26.30;1.20;16.40;28.9
20/1/2017;95.00;25.00;22.20;23.40;0.00;25.60;13.8
21/1/2017;87.00;30.00;21.20;25.10;2.40;0.00;26.5
22/1/2017;77.00;33.40;20.20;26.60;7.50;0.00;22.8
23/1/2017;76.00;32.40;21.60;27.20;4.50;22.80;22.8
24/1/2017;77.00;33.60;22.60;27.30;6.90;24.90;24.9
25/1/2017;76.00;32.80;21.20;27.00;6.20;30.90;30.9
26/1/2017;82.00;30.00;23.80;26.60;2.60;27.40;27.4
27/1/2017;83.00;30.60;22.20;26.00;2.30;18.40;18.4
28/1/2017;76.00;32.00;23.00;27.60;4.00;21.20;21.2
29/1/2017;86.00;30.80;23.00;26.70;3.00;29.80;29.8
30/1/2017;95.00;27.00;22.40;24.50;0.60;11.00;13.9
31/1/2017;89.00;33.00;22.00;25.60;0.60;63.40;25.5
1/2/2017;86.00;31.80;21.80;26.60;0.70;14.30;21.9
2/2/2017;92.00;31.30;23.20;25.30;0.00;29.00;21
3/2/2017;85.00;32.80;22.00;26.80;0.80;5.70;19.9
4/2/2017;87.00;33.60;23.20;27.00;1.90;15.70;19.7
5/2/2017;88.00;32.40;23.20;26.70;0.60;49.40;21.6
6/2/2017;82.00;31.60;22.60;27.00;3.10;0.70;16.3
7/2/2017;83.00;33.00;24.00;27.60;0.50;71.60;29.6
8/2/2017;89.00;31.80;22.80;26.80;2.90;19.70;25
9/2/2017;83.00;32.60;23.40;27.60;4.10;4.50;21.7
10/2/2017;85.00;31.60;22.80;26.80;3.50;0.30;18.9
11/2/2017;85.00;32.60;23.80;27.20;4.60;0.00;23.9
12/2/2017;91.00;29.40;23.60;26.60;2.80;4.70;20.9
13/2/2017;77.00;32.60;23.20;27.90;5.00;0.00;21.7
14/2/2017;80.00;33.00;23.00;27.90;4.90;0.00;17.9
15/2/2017;85.00;33.40;23.00;27.20;2.00;19.40;16
16/2/2017;87.00;32.20;21.60;26.80;0.70;91.70;24.3
17/2/2017;82.00;32.80;21.60;26.90;5.40;0.00;18.3
18/2/2017;83.00;31.80;23.40;27.40;3.60;0.00;19.1
19/2/2017;80.00;32.80;22.40;27.50;6.30;0.20;28.4
20/2/2017;81.00;33.20;23.40;27.60;5.30;0.20;21.6
21/2/2017;85.00;30.40;24.20;26.60;2.70;24.20;25
22/2/2017;85.00;29.60;23.00;26.30;1.70;0.00;12.5
23/2/2017;81.00;34.20;22.20;27.90;5.60;0.00;21.7
24/2/2017;84.00;32.80;23.60;28.10;1.10;3.70;20
25/2/2017;84.00;32.80;22.80;27.50;4.90;0.00;16.2
26/2/2017;90.00;29.40;23.00;25.60;2.30;14.80;10.2
27/2/2017;86.00;31.60;22.60;26.60;5.10;0.00;19.8
28/2/2017;87.00;33.60;23.40;27.20;2.00;2.20;19.9
1/3/2017;89.00;31.00;23.10;26.30;2.60;8.80;12.2
2/3/2017;78.00;32.40;23.60;27.90;4.50;9.10;22.8
3/3/2017;88.00;31.40;22.80;26.00;3.00;0.00;19.2
4/3/2017;85.00;33.80;22.00;26.90;4.40;18.30;23
5/3/2017;87.00;32.00;23.40;26.60;2.10;5.40;21.1
6/3/2017;87.00;32.60;23.80;26.60;0.50;3.00;19.7
7/3/2017;87.00;31.60;23.20;26.90;3.00;7.50;19.4
8/3/2017;78.00;33.00;23.00;28.10;3.50;1.70;21.9
9/3/2017;87.00;33.00;22.80;26.70;0.60;16.40;18.1
10/3/2017;85.00;31.80;22.40;26.80;1.00;12.30;16.5
11/3/2017;90.00;30.20;23.00;26.40;0.90;1.40;17.3
12/3/2017;81.00;32.40;23.00;27.70;4.80;0.00;16.4
13/3/2017;85.00;33.40;22.60;26.60;3.50;1.70;23.9
14/3/2017;91.00;30.20;23.00;25.60;0.20;9.80;15.9
15/3/2017;78.00;31.80;22.00;26.90;4.70;0.20;22.2
16/3/2017;77.00;32.80;22.60;27.80;5.50;0.00;23.6
17/3/2017;85.00;33.40;23.00;27.50;1.10;24.40;19.6
18/3/2017;83.00;32.80;24.00;27.40;4.20;0.50;18.8
19/3/2017;87.00;34.40;22.80;26.70;0.50;6.70;17.4
20/3/2017;80.00;32.20;22.80;28.00;4.30;0.00;19.2
21/3/2017;80.00;34.40;22.80;28.00;5.50;0.00;26.7
22/3/2017;81.00;31.60;23.60;28.00;4.20;0.30;19.3
23/3/2017;83.00;32.40;24.00;27.70;1.50;168.40;26.1
24/3/2017;91.00;29.60;22.00;25.70;1.10;0.60;12.9
25/3/2017;85.00;31.90;22.20;25.60;4.70;0.00;19
26/3/2017;81.00;33.00;24.00;30.60;4.20;3.90;23.6
27/3/2017;81.00;33.40;23.60;28.10;5.40;0.00;16
28/3/2017;80.00;34.00;23.90;28.20;5.10;4.40;23.9
29/3/2017;84.00;31.20;23.60;27.40;2.40;5.00;21.7
30/3/2017;87.00;31.00;23.60;26.50;1.70;6.00;23.8
31/3/2017;87.00;31.40;23.00;27.00;3.30;0.00;10.9
1/4/2017;81.00;33.40;21.60;27.50;4.20;1.20;24.2
2/4/2017;81.00;33.00;21.80;27.60;5.20;0.30;17.4
3/4/2017;81.00;33.00;23.40;28.00;3.60;0.80;23.7
4/4/2017;81.00;34.20;23.80;28.30;4.60;0.00;19.2
5/4/2017;78.00;34.60;23.60;28.20;6.10;0.00;20.5
6/4/2017;84.00;33.40;23.60;28.60;0.80;15.60;17.7
7/4/2017;91.00;31.40;23.40;26.10;0.00;42.20;19.1
8/4/2017;91.00;31.20;22.00;25.40;0.50;13.60;18.2
9/4/2017;83.00;32.60;21.00;26.30;4.30;0.60;18.6
10/4/2017;84.00;32.80;23.00;27.40;1.70;3.10;16.1
11/4/2017;87.00;32.20;23.40;27.00;4.30;0.40;15.2
12/4/2017;83.00;30.60;23.20;27.20;2.80;0.00;13.4
13/4/2017;79.00;32.00;23.00;27.80;3.30;4.00;20.5
14/4/2017;80.00;32.20;22.40;27.30;4.90;0.00;13.2
15/4/2017;85.00;31.00;22.80;26.90;4.40;0.00;18.4
16/4/2017;86.00;31.60;24.00;27.10;2.80;0.00;12.5
17/4/2017;79.00;33.60;23.00;28.60;5.70;0.00;23.5
18/4/2017;82.00;33.00;22.40;27.90;4.70;12.90;23.5
19/4/2017;96.00;28.00;22.80;24.70;1.00;17.00;8.2
20/4/2017;87.00;30.70;23.00;26.80;2.70;0.10;16.9
21/4/2017;83.00;34.40;23.40;27.60;3.00;0.00;17.5
22/4/2017;85.00;31.20;23.00;27.30;2.90;0.00;18.5
23/4/2017;87.00;31.20;22.40;26.40;4.20;0.00;17.9
24/4/2017;88.00;29.60;21.80;25.90;2.50;0.30;19.2
25/4/2017;86.00;31.80;21.60;26.70;3.50;0.00;16
26/4/2017;80.00;33.80;22.20;27.80;5.70;0.00;18.9
27/4/2017;82.00;32.00;22.80;26.80;3.70;0.00;17.1
28/4/2017;79.00;33.40;21.40;27.60;6.00;0.00;22.2
29/4/2017;79.00;34.20;21.60;27.40;3.80;1.90;23
30/4/2017;83.00;33.40;22.60;26.90;4.40;0.60;18.2
1/5/2017;80.00;34.80;22.60;27.73;4.50;23.40;21.6
2/5/2017;91.00;28.60;23.20;25.80;0.30;3.90;9.6
3/5/2017;75.00;33.40;22.80;28.00;4.90;0.40;17.2
4/5/2017;83.00;32.40;23.80;27.60;3.20;0.20;20.7
5/5/2017;78.00;31.80;23.20;27.47;2.20;2.40;19.6
6/5/2017;75.00;32.80;22.20;27.67;4.90;0.30;22.4
7/5/2017;81.00;33.60;23.20;27.67;3.40;2.10;24.7
8/5/2017;85.00;32.60;23.40;27.40;3.30;1.00;20.4
